time,global_base_link_position.x,global_base_link_position.y,global_base_link_position.z,global_base_link_rotation.x,global_base_link_rotation.y,global_base_link_rotation.z,global_base_link_rotation.w,bsae_linear_vel_x,bsae_linear_vel_y,bsae_linear_vel_z,bsae_angular_vel_x,bsae_angular_vel_y,bsae_angular_vel_z,local_Link_head_yaw_rotation,local_Link_head_pitch_rotation,local_Link_arm_l_01_rotation,local_Link_arm_l_02_rotation,local_Link_arm_l_03_rotation,local_Link_arm_l_04_rotation,local_Link_arm_l_05_rotation,local_Link_arm_l_06_rotation,local_Link_arm_l_07_rotation,local_Link_arm_r_01_rotation,local_Link_arm_r_02_rotation,local_Link_arm_r_03_rotation,local_Link_arm_r_04_rotation,local_Link_arm_r_05_rotation,local_Link_arm_r_06_rotation,local_Link_arm_r_07_rotation,local_Link_waist_pitch_rotation,local_Link_waist_roll_rotation,local_Link_waist_yaw_rotation,local_Link_hip_l_roll_rotation,local_Link_hip_l_yaw_rotation,local_Link_hip_l_pitch_rotation,local_Link_knee_l_pitch_rotation,local_Link_ankle_l_pitch_rotation,local_Link_ankle_l_roll_rotation,local_Link_hip_r_roll_rotation,local_Link_hip_r_yaw_rotation,local_Link_hip_r_pitch_rotation,local_Link_knee_r_pitch_rotation,local_Link_ankle_r_pitch_rotation,local_Link_ankle_r_roll_rotation
1.9,0.736698866,0,1.140855074,0,0,0,1,0.333766907,0,0,0,0,0,0,0,0.125294968,-1.361356854,1.535889745,0.322149366,0,0,0,-0.183088541,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001353427,-0.003336712,-0.096969052,-0.199097915,0.191433354,6.40E-07,-0.000611468,-0.003761931,0.113752917,-0.203600093,0.189428016,4.01E-07
1.904166667,0.738090396,0,1.140855074,0,0,0,1,0.333967179,0,0,0,0,0,0,0,0.123245962,-1.361356854,1.535889745,0.322149366,0,0,0,-0.185661361,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001359745,-0.003351136,-0.097566768,-0.201566382,0.191184445,5.21E-07,-0.000606342,-0.003706618,0.112534718,-0.193908974,0.180241509,4.01E-07
1.908333333,0.739483237,0,1.140855074,0,0,0,1,0.334281892,0,0,0,0,0,0,0,0.121217929,-1.361356854,1.535889745,0.322149366,0,0,0,-0.188207835,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001365944,-0.00336556,-0.098159118,-0.204046174,0.190897985,8.78E-07,-0.000601574,-0.003653928,0.111341433,-0.184402986,0.17086701,5.21E-07
1.9125,0.740877628,0,1.140855074,0,0,0,1,0.334653825,0,0,0,0,0,0,0,0.119212031,-1.361356854,1.535889745,0.322149366,0,0,0,-0.190726519,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001372143,-0.003379746,-0.09874384,-0.206540867,0.190575405,7.59E-07,-0.000596805,-0.003603979,0.110179023,-0.175100847,0.161328836,5.21E-07
1.916666667,0.742273748,0,1.140855074,0,0,0,1,0.335068673,0,0,0,0,0,0,0,0.11722941,-1.361356854,1.535889745,0.322149366,0,0,0,-0.193215951,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001378461,-0.003393813,-0.099323316,-0.209048553,0.19021277,9.97E-07,-0.000592156,-0.003557249,0.109053449,-0.166018053,0.151654526,2.82E-07
1.920833333,0.743671954,0,1.140855074,0,0,0,1,0.335569352,0,0,0,0,0,0,0,0.115271233,-1.361356854,1.535889745,0.322149366,0,0,0,-0.195674703,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001384779,-0.003407522,-0.099897786,-0.211570545,0.18981175,7.59E-07,-0.000587626,-0.003513857,0.107969479,-0.157170459,0.141874476,4.01E-07
1.925,0.745072544,0,1.140855074,0,0,0,1,0.336141557,0,0,0,0,0,0,0,0.113338634,-1.361356854,1.535889745,0.322149366,0,0,0,-0.198101342,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001391216,-0.003420993,-0.10046558,-0.214107796,0.189371749,6.40E-07,-0.000582977,-0.00347416,0.106932835,-0.148569985,0.132012292,1.63E-07
1.929166667,0.746475875,0,1.140855074,0,0,0,1,0.336799592,0,0,0,0,0,0,0,0.111432783,-1.361356854,1.535889745,0.322149366,0,0,0,-0.200494379,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001397653,-0.003434463,-0.101027175,-0.216659232,0.188891216,6.40E-07,-0.000578328,-0.00343804,0.105943159,-0.14022915,0.122101112,1.63E-07
1.933333333,0.747882128,0,1.140855074,0,0,0,1,0.337500542,0,0,0,0,0,0,0,0.109554827,-1.361356854,1.535889745,0.322149366,0,0,0,-0.202852413,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001403972,-0.003447696,-0.101583525,-0.219227596,0.188370391,8.78E-07,-0.00057344,-0.003405615,0.105005101,-0.132158442,0.112166329,6.40E-07
1.9375,0.749291599,0,1.140855074,0,0,0,1,0.338273019,0,0,0,0,0,0,0,0.107705906,-1.361356854,1.535889745,0.322149366,0,0,0,-0.205173969,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001410528,-0.003460809,-0.102133318,-0.221811934,0.187810703,8.78E-07,-0.000568553,-0.003377124,0.104119615,-0.124363108,0.102240249,5.21E-07
1.941666667,0.750704587,0,1.140855074,0,0,0,1,0.33911702,0,0,0,0,0,0,0,0.105887204,-1.361356854,1.535889745,0.322149366,0,0,0,-0.207457617,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001416965,-0.003473564,-0.102677985,-0.224413319,0.187205597,8.78E-07,-0.000563546,-0.003352447,0.103287534,-0.116851493,0.09235148,4.01E-07
1.945833333,0.752121389,0,1.140855074,0,0,0,1,0.340032548,0,0,0,0,0,0,0,0.104099847,-1.361356854,1.535889745,0.322149366,0,0,0,-0.209701881,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001423641,-0.003486319,-0.103216334,-0.22703199,0.186559602,6.40E-07,-0.000558062,-0.003331467,0.102507905,-0.10962586,0.082525297,4.01E-07
1.95,0.753542304,0,1.140855074,0,0,0,1,0.341019601,0,0,0,0,0,0,0,0.10234499,-1.361356854,1.535889745,0.322149366,0,0,0,-0.211905316,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001430198,-0.003498717,-0.103749438,-0.229668184,0.185871168,6.40E-07,-0.000552698,-0.003314181,0.101780013,-0.102691694,0.072790428,4.01E-07
1.954166667,0.75496757,0,1.140855074,0,0,0,1,0.342063874,0,0,0,0,0,0,0,0.100623794,-1.361356854,1.535889745,0.322149366,0,0,0,-0.21406652,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001436754,-0.003511115,-0.104275986,-0.232322975,0.185138388,7.59E-07,-0.000546976,-0.003300472,0.101100401,-0.096047803,0.063173338,4.01E-07
1.958333333,0.756397545,0,1.140855074,0,0,0,1,0.343193978,0,0,0,0,0,0,0,0.098937407,-1.361356854,1.535889745,0.322149366,0,0,0,-0.216184005,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00144343,-0.003523393,-0.104797645,-0.234996839,0.184359237,6.40E-07,-0.000541015,-0.003289982,0.100468353,-0.08969657,0.053699179,4.01E-07
1.9625,0.757832408,0,1.140855074,0,0,0,1,0.344366997,0,0,0,0,0,0,0,0.097286984,-1.361356854,1.535889745,0.322149366,0,0,0,-0.218256325,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001450225,-0.003535314,-0.105314656,-0.237688227,0.183537289,8.78E-07,-0.000535055,-0.00328271,0.099879936,-0.083634778,0.044394537,4.01E-07
1.966666667,0.759272575,0,1.140855074,0,0,0,1,0.345640153,0,0,0,0,0,0,0,0.095673665,-1.361356854,1.535889745,0.322149366,0,0,0,-0.220282063,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00145702,-0.003547235,-0.105825706,-0.240400239,0.182664677,7.59E-07,-0.000528737,-0.003278418,0.099330143,-0.077860399,0.03528051,4.01E-07
1.970833333,0.760718226,0,1.140855074,0,0,0,1,0.346956223,0,0,0,0,0,0,0,0.094098628,-1.361356854,1.535889745,0.322149366,0,0,0,-0.22225973,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001463815,-0.003558799,-0.106330558,-0.2431318,0.181747242,7.59E-07,-0.000522419,-0.003276749,0.098813848,-0.072368785,0.026385828,2.82E-07
1.975,0.762169719,0,1.140855074,0,0,0,1,0.348358124,0,0,0,0,0,0,0,0.092562988,-1.361356854,1.535889745,0.322149366,0,0,0,-0.224187925,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00147061,-0.003570362,-0.106831356,-0.24588327,0.180780097,5.21E-07,-0.000515982,-0.003277345,0.098326401,-0.067155882,0.017725035,2.82E-07
1.979166667,0.763627291,0,1.140855074,0,0,0,1,0.349817246,0,0,0,0,0,0,0,0.091067947,-1.361356854,1.535889745,0.322149366,0,0,0,-0.226065174,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001477524,-0.003581687,-0.107325717,-0.248654528,0.179764195,7.59E-07,-0.000509663,-0.003279849,0.09786065,-0.062214657,0.009323045,2.82E-07
1.983333333,0.76509124,0,1.140855074,0,0,0,1,0.351347893,0,0,0,0,0,0,0,0.089614615,-1.361356854,1.535889745,0.322149366,0,0,0,-0.227890015,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001484557,-0.003593012,-0.107816263,-0.251447006,0.178696795,7.59E-07,-0.000503345,-0.003284021,0.097411708,-0.057538791,0.001200243,1.63E-07
1.9875,0.766561925,0,1.140855074,0,0,0,1,0.352964371,0,0,0,0,0,0,0,0.08820416,-1.361356854,1.535889745,0.322149366,0,0,0,-0.229661018,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001491471,-0.003604217,-0.108301445,-0.254260941,0.177578135,7.59E-07,-0.000497146,-0.003289386,0.096971826,-0.053120061,-0.006627754,1.63E-07
1.991666667,0.768039405,0,1.140855074,0,0,0,1,0.354595155,0,0,0,0,0,0,0,0.086837739,-1.361356854,1.535889745,0.322149366,0,0,0,-0.231376737,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001498504,-0.003615304,-0.108781739,-0.257095381,0.176407858,6.40E-07,-0.000491305,-0.003295704,0.096532897,-0.048950597,-0.014141397,2.82E-07
1.995833333,0.769524217,0,1.140855074,0,0,0,1,0.356354684,0,0,0,0,0,0,0,0.085516505,-1.361356854,1.535889745,0.322149366,0,0,0,-0.233035743,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001505538,-0.003626152,-0.109256788,-0.259950801,0.175183936,7.59E-07,-0.000485583,-0.003302141,0.096088008,-0.045020386,-0.021321849,2.82E-07
2,0.771016598,0,1.140855074,0,0,0,1,0.358171433,0,0,0,0,0,0,0,0.084241599,-1.361356854,1.535889745,0.322149366,0,0,0,-0.234636545,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00151269,-0.003636881,-0.109727903,-0.262828394,0.173903271,8.78E-07,-0.000480338,-0.003308459,0.095628337,-0.041320368,-0.028157071,4.01E-07
2.004166667,0.772516727,0,1.140855074,0,0,0,1,0.360031098,0,0,0,0,0,0,0,0.083014175,-1.361356854,1.535889745,0.322149366,0,0,0,-0.236177742,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001519962,-0.00364761,-0.110193773,-0.265727325,0.17256765,7.59E-07,-0.00047545,-0.00331442,0.095146851,-0.037841364,-0.034632162,4.01E-07
2.008333333,0.774024963,0,1.140855074,0,0,0,1,0.361976594,0,0,0,0,0,0,0,0.081835389,-1.361356854,1.535889745,0.322149366,0,0,0,-0.237657845,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001527234,-0.0036581,-0.110657259,-0.268648549,0.171174093,8.78E-07,-0.000471278,-0.003319188,0.094634966,-0.034573241,-0.04073079,5.21E-07
2.0125,0.775541604,0,1.140855074,0,0,0,1,0.363993615,0,0,0,0,0,0,0,0.080706418,-1.361356854,1.535889745,0.322149366,0,0,0,-0.239075437,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001534386,-0.00366859,-0.11111538,-0.271590873,0.16972272,7.59E-07,-0.000467821,-0.003322645,0.094084338,-0.031506224,-0.046438769,2.82E-07
2.016666667,0.777066886,0,1.140855074,0,0,0,1,0.366067857,0,0,0,0,0,0,0,0.079628363,-1.361356854,1.535889745,0.322149366,0,0,0,-0.240429088,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001541897,-0.0036792,-0.111569806,-0.274555369,0.168211146,7.59E-07,-0.00046496,-0.003323956,0.093486385,-0.028630658,-0.051748828,2.82E-07
2.020833333,0.77860117,0,1.140855074,0,0,0,1,0.368227929,0,0,0,0,0,0,0,0.078602433,-1.361356854,1.535889745,0.322149366,0,0,0,-0.241717294,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001549288,-0.003689452,-0.112020298,-0.277542039,0.166639849,7.59E-07,-0.000462933,-0.003323003,0.092834071,-0.025936051,-0.056643919,5.21E-07
2.025,0.780144632,0,1.140855074,0,0,0,1,0.370430917,0,0,0,0,0,0,0,0.07762973,-1.361356854,1.535889745,0.322149366,0,0,0,-0.242938638,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001556679,-0.003699823,-0.112468167,-0.280550404,0.165004893,6.40E-07,-0.000462099,-0.00331895,0.092117623,-0.023413344,-0.06111534,5.21E-07
2.029166667,0.781697631,0,1.140855074,0,0,0,1,0.372719735,0,0,0,0,0,0,0,0.076711431,-1.361356854,1.535889745,0.322149366,0,0,0,-0.244091675,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001564189,-0.003710194,-0.112913533,-0.283579632,0.163306518,8.78E-07,-0.000462218,-0.003311678,0.091331081,-0.021054192,-0.065151886,4.01E-07
2.033333333,0.783260465,0,1.140855074,0,0,0,1,0.375080079,0,0,0,0,0,0,0,0.075848699,-1.361356854,1.535889745,0.322149366,0,0,0,-0.245174959,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001571818,-0.003720446,-0.113355084,-0.286630555,0.161543055,9.97E-07,-0.00046341,-0.003300591,0.090465502,-0.018850966,-0.06874402,1.63E-07
2.0375,0.784833312,0,1.140855074,0,0,0,1,0.377483338,0,0,0,0,0,0,0,0.075042658,-1.361356854,1.535889745,0.322149366,0,0,0,-0.246187031,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001579686,-0.003730698,-0.113794609,-0.289704486,0.15971355,4.01E-07,-0.000466033,-0.003285213,0.089515046,-0.01679401,-0.071883158,4.01E-07
2.041666667,0.78641665,0,1.140855074,0,0,0,1,0.380001038,0,0,0,0,0,0,0,0.074294493,-1.361356854,1.535889745,0.322149366,0,0,0,-0.24712649,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001587315,-0.00374095,-0.114231034,-0.292798086,0.157814546,6.40E-07,-0.000469728,-0.003265425,0.088471846,-0.014877363,-0.074560956,2.82E-07
2.045833333,0.788010597,0,1.140855074,0,0,0,1,0.382547349,0,0,0,0,0,0,0,0.073605329,-1.361356854,1.535889745,0.322149366,0,0,0,-0.24799183,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001595302,-0.003751441,-0.11466591,-0.295912786,0.155847712,8.78E-07,-0.000474854,-0.003240748,0.08732994,-0.013096257,-0.076767401,4.01E-07
2.05,0.789615631,0,1.140855074,0,0,0,1,0.3852081,0,0,0,0,0,0,0,0.072976336,-1.361356854,1.535889745,0.322149366,0,0,0,-0.248781592,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001603051,-0.003761693,-0.11509852,-0.299047871,0.153808399,8.78E-07,-0.00048153,-0.003210469,0.086083488,-0.011444732,-0.078491525,1.63E-07
2.054166667,0.791231692,0,1.140855074,0,0,0,1,0.387854546,0,0,0,0,0,0,0,0.072408646,-1.361356854,1.535889745,0.322149366,0,0,0,-0.249494419,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001611157,-0.003772064,-0.115530892,-0.30220358,0.15169911,9.97E-07,-0.000489636,-0.003174706,0.084728436,-0.009918614,-0.079733566,4.01E-07
2.058333333,0.792859375,0,1.140855074,0,0,0,1,0.390644044,0,0,0,0,0,0,0,0.071903437,-1.361356854,1.535889745,0.322149366,0,0,0,-0.250128746,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001619144,-0.003782674,-0.11596088,-0.305379315,0.149514242,5.21E-07,-0.000499292,-0.003132864,0.083258108,-0.00851409,-0.080478505,4.01E-07
2.0625,0.79449892,0,1.140855074,0,0,0,1,0.393490762,0,0,0,0,0,0,0,0.071461856,-1.361356854,1.535889745,0.322149366,0,0,0,-0.250683188,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00162737,-0.003793403,-0.11639063,-0.308573767,0.147252842,4.01E-07,-0.000510498,-0.003084942,0.081668572,-0.007231875,-0.080720739,1.63E-07
2.066666667,0.796150565,0,1.140855074,0,0,0,1,0.3963947,0,0,0,0,0,0,0,0.071085043,-1.361356854,1.535889745,0.322149366,0,0,0,-0.25115639,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001635595,-0.003804131,-0.116820618,-0.311786934,0.144916578,4.01E-07,-0.000523134,-0.003030582,0.07995768,-0.006070419,-0.080457048,5.21E-07
2.070833333,0.797814488,0,1.140855074,0,0,0,1,0.399341553,0,0,0,0,0,0,0,0.070774153,-1.361356854,1.535889745,0.322149366,0,0,0,-0.251546741,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001644059,-0.003814979,-0.117250605,-0.315018578,0.142499491,5.21E-07,-0.00053732,-0.002969666,0.078123645,-0.005030795,-0.07968171,2.82E-07
2.075,0.799491227,0,1.140855074,0,0,0,1,0.402417153,0,0,0,0,0,0,0,0.070530355,-1.361356854,1.535889745,0.322149366,0,0,0,-0.25185284,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001652523,-0.003826185,-0.117681905,-0.318268462,0.140003486,7.59E-07,-0.000553175,-0.002901955,0.076162652,-0.004117294,-0.078383283,2.82E-07
2.079166667,0.80118072,0,1.140855074,0,0,0,1,0.405478448,0,0,0,0,0,0,0,0.070354775,-1.361356854,1.535889745,0.322149366,0,0,0,-0.252073348,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001661106,-0.00383751,-0.118113323,-0.321533843,0.137426778,5.21E-07,-0.000570341,-0.00282733,0.074074582,-0.003333493,-0.076560215,4.01E-07
2.083333333,0.802883565,0,1.140855074,0,0,0,1,0.408682793,0,0,0,0,0,0,0,0.070248581,-1.361356854,1.535889745,0.322149366,0,0,0,-0.252206624,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001669808,-0.003848954,-0.118547126,-0.324816032,0.134764119,5.21E-07,-0.000589057,-0.00274603,0.071860627,-0.002685948,-0.074204759,2.82E-07
2.0875,0.8046,0,1.140855074,0,0,0,1,0.41194436,0,0,0,0,0,0,0,0.07021293,-1.361356854,1.535889745,0.322149366,0,0,0,-0.252251416,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001678749,-0.003860756,-0.118982359,-0.32811348,0.132018014,7.59E-07,-0.000609203,-0.002657934,0.069519715,-0.002183243,-0.07131298,4.01E-07
2.091666667,0.806330085,0,1.140855074,0,0,0,1,0.415220231,0,0,0,0,0,0,0,0.070241019,-1.361356854,1.535889745,0.322149366,0,0,0,-0.252228022,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001686974,-0.003869816,-0.119342252,-0.331407948,0.129399582,7.59E-07,-0.000629707,-0.002566262,0.067120032,-0.001777812,-0.068145708,4.01E-07
2.095833333,0.808073401,0,1.140855074,0,0,0,1,0.418395966,0,0,0,0,0,0,0,0.070324749,-1.361356854,1.535889745,0.322149366,0,0,0,-0.252158284,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001694008,-0.003873154,-0.119550272,-0.334686442,0.127121969,5.21E-07,-0.000649854,-0.002474948,0.064725713,-0.001418515,-0.064967231,1.63E-07
2.1,0.809829593,0,1.140855074,0,0,0,1,0.421485871,0,0,0,0,0,0,0,0.070463315,-1.361356854,1.535889745,0.322149366,0,0,0,-0.252042919,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001699611,-0.003870531,-0.119606062,-0.337951823,0.125189944,4.01E-07,-0.000669762,-0.002383753,0.062338666,-0.001105114,-0.06178327,1.63E-07
2.104166667,0.811598063,0,1.140855074,0,0,0,1,0.424432725,0,0,0,0,0,0,0,0.070655905,-1.361356854,1.535889745,0.322149366,0,0,0,-0.251882553,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001703783,-0.003862067,-0.119511171,-0.341209336,0.123598023,5.21E-07,-0.000689312,-0.002292796,0.059958772,-0.000838323,-0.058591799,2.82E-07
2.108333333,0.813378394,0,1.140855074,0,0,0,1,0.427279443,0,0,0,0,0,0,0,0.070901692,-1.361356854,1.535889745,0.322149366,0,0,0,-0.251677871,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001706763,-0.003847881,-0.119265481,-0.344463273,0.122348471,7.59E-07,-0.000708385,-0.002202078,0.057587222,-0.000617429,-0.055397467,4.01E-07
2.1125,0.815169871,0,1.140855074,0,0,0,1,0.429954499,0,0,0,0,0,0,0,0.071199894,-1.361356854,1.535889745,0.322149366,0,0,0,-0.251429588,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001708313,-0.003827973,-0.118869229,-0.347718163,0.121436044,2.82E-07,-0.000727101,-0.002111717,0.055224733,-0.000443145,-0.052197651,4.01E-07
2.116666667,0.816972256,0,1.140855074,0,0,0,1,0.432572335,0,0,0,0,0,0,0,0.071549676,-1.361356854,1.535889745,0.322149366,0,0,0,-0.25113833,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001708313,-0.003802224,-0.118326112,-0.350976511,0.120861216,9.97E-07,-0.000745459,-0.002021714,0.052871541,-0.000315591,-0.048998193,2.82E-07
2.120833333,0.818784893,0,1.140855074,0,0,0,1,0.435032815,0,0,0,0,0,0,0,0.071950249,-1.361356854,1.535889745,0.322149366,0,0,0,-0.250804752,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001707121,-0.003770634,-0.117633744,-0.354242965,0.120616122,5.21E-07,-0.00076346,-0.001932069,0.050529436,-0.000235244,-0.045796231,4.01E-07
2.125,0.820607185,0,1.140855074,0,0,0,1,0.437350243,0,0,0,0,0,0,0,0.072400793,-1.361356854,1.535889745,0.322149366,0,0,0,-0.250429571,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001704617,-0.003733202,-0.116794511,-0.357519551,0.120699092,9.97E-07,-0.000781103,-0.001842781,0.048198418,-0.000201984,-0.042597369,2.82E-07
2.129166667,0.822438896,0,1.140855074,0,0,0,1,0.439610451,0,0,0,0,0,0,0,0.072900489,-1.361356854,1.535889745,0.322149366,0,0,0,-0.2500135,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001700564,-0.003690167,-0.11580865,-0.360811158,0.121102615,9.97E-07,-0.000798269,-0.001754089,0.045879082,-0.000217362,-0.039401368,4.01E-07
2.133333333,0.824279308,0,1.140855074,0,0,0,1,0.441698998,0,0,0,0,0,0,0,0.073448546,-1.361356854,1.535889745,0.322149366,0,0,0,-0.249557137,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.0016952,-0.00364153,-0.114676042,-0.364118858,0.121822043,4.01E-07,-0.000814958,-0.001665755,0.043572263,-0.000278636,-0.036206321,4.01E-07
2.1375,0.826128066,0,1.140855074,0,0,0,1,0.443701714,0,0,0,0,0,0,0,0.074044146,-1.361356854,1.535889745,0.322149366,0,0,0,-0.249061182,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001688643,-0.003587051,-0.113399669,-0.367446347,0.122850223,7.59E-07,-0.00083129,-0.001577779,0.041278438,-0.000387951,-0.033018665,2.82E-07
2.141666667,0.827984512,0,1.140855074,0,0,0,1,0.445547074,0,0,0,0,0,0,0,0.074686475,-1.361356854,1.535889745,0.322149366,0,0,0,-0.24852632,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001680775,-0.003527089,-0.11197929,-0.37079577,0.124179884,5.21E-07,-0.000847145,-0.001490517,0.03899856,-0.000545426,-0.029837445,1.63E-07
2.145833333,0.82984823,0,1.140855074,0,0,0,1,0.447292298,0,0,0,0,0,0,0,0.07537473,-1.361356854,1.535889745,0.322149366,0,0,0,-0.247953221,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001671477,-0.003461524,-0.110414191,-0.37416844,0.125806256,6.40E-07,-0.000862642,-0.001403852,0.036733703,-0.000750228,-0.026664213,1.63E-07
2.15,0.831718624,0,1.140855074,0,0,0,1,0.448894471,0,0,0,0,0,0,0,0.076108091,-1.361356854,1.535889745,0.322149366,0,0,0,-0.247342542,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001661225,-0.003390594,-0.108708783,-0.377566262,0.127716466,6.40E-07,-0.000877543,-0.001317902,0.034483866,-0.001004024,-0.023501352,4.37E-08
2.154166667,0.833595335,0,1.140855074,0,0,0,1,0.450410813,0,0,0,0,0,0,0,0.07688576,-1.361356854,1.535889745,0.322149366,0,0,0,-0.246694982,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001649662,-0.003314181,-0.10686092,-0.380991026,0.129904195,8.78E-07,-0.000892206,-0.001232429,0.032248811,-0.001304909,-0.020347552,2.82E-07
2.158333333,0.835477769,0,1.140855074,0,0,0,1,0.451784104,0,0,0,0,0,0,0,0.077706918,-1.361356854,1.535889745,0.322149366,0,0,0,-0.246011198,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001637026,-0.003232642,-0.104874535,-0.384444161,0.13236086,6.40E-07,-0.000906392,-0.001147672,0.030030803,-0.001653238,-0.017206983,2.82E-07
2.1625,0.837365389,0,1.140855074,0,0,0,1,0.453028649,0,0,0,0,0,0,0,0.078570761,-1.361356854,1.535889745,0.322149366,0,0,0,-0.245291889,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001623317,-0.003145738,-0.102749868,-0.387925311,0.135076805,6.40E-07,-0.000920101,-0.00106351,0.027829603,-0.002050563,-0.014078216,4.37E-08
2.166666667,0.839257836,0,1.140855074,0,0,0,1,0.454187363,0,0,0,0,0,0,0,0.079476476,-1.361356854,1.535889745,0.322149366,0,0,0,-0.244537711,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001608654,-0.003053709,-0.100486084,-0.391436382,0.138041302,6.40E-07,-0.000933333,-0.000980182,0.025646285,-0.002493902,-0.010964827,1.63E-07
2.170833333,0.841154456,0,1.140855074,0,0,0,1,0.455188721,0,0,0,0,0,0,0,0.080423258,-1.361356854,1.535889745,0.322149366,0,0,0,-0.243749321,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001592918,-0.002956553,-0.098088904,-0.394976183,0.141243502,4.01E-07,-0.000946089,-0.00089757,0.023480729,-0.002986117,-0.007867054,4.01E-07
